uri,idf
spotify:track:065KxjTN25jrlGiWPKprsb,2.154901959985743
spotify:track:065LHZtJbXDZNAaQ2wQ5Sd,3.0
spotify:track:066H3CmDCFuQU1fwsecCDc,3.0
spotify:track:066HNnIEcYkMZ4UumfTLmN,3.0
spotify:track:066nVSMAHBa3UxtE1m4c2j,3.0
spotify:track:066nhS8IKfJArE9vfp4XXn,3.0
spotify:track:068LmtzI6xJJDPfPnMje0U,2.3010299956639813
spotify:track:068leTp1TAkIupnGoRBT9O,3.0
spotify:track:069VGijrAsQVSY9ihFv1Px,3.0
spotify:track:06A0R2235eGFfyqHbvSSBc,3.0
spotify:track:06AVpLCcfRBHuDyQosPfR3,2.6989700043360187
spotify:track:06BoKUwRoskASDa4Aha5xM,3.0
spotify:track:06C0EPZtglSLZJyNSA2sqz,3.0
spotify:track:06ClI3XK2FPR5uP8tPcFS1,3.0
spotify:track:06DSI8L6IT8SizCw3JLckz,3.0
spotify:track:06DaCxeg3IUMcxDkKEyQKf,2.5228787452803374
spotify:track:06EImdwFOTUtJAdmDeTiR4,3.0
spotify:track:06EL94D0TA27Ik0Ke5usbj,2.154901959985743
spotify:track:06EgH8BdWW9QRrlI6ZVQhW,2.6989700043360187
spotify:track:06EmqZJolHpHSwNKLHVmqB,3.0
spotify:track:06EoiPK0mH3PHxH2BKNAJx,3.0
spotify:track:06FCvd7rrRcF3DdvWH5Isp,2.6989700043360187
spotify:track:06GB94ySbpEt6LMA3P0Yzv,3.0
spotify:track:06HQejVsTz9NqkSmxsVCCM,3.0
spotify:track:06Hsi4OrkzAOkmfEdvl8cc,3.0
spotify:track:06I6iDFVtZDGcRu9BgHraA,3.0
spotify:track:06JJ9AUDnBRJPTYRCQk3mF,3.0
spotify:track:06JUqqRrQZuOW93fNvJrRV,3.0
spotify:track:06JniG9Jh1aTR9EC8UeuXz,2.6989700043360187
spotify:track:06NiQOIYSfeo0FaXdKV1PQ,3.0
spotify:track:06P1MYDAAM5bpnngO6qXek,3.0
spotify:track:06P1nOOKitFbJRBTm9Keec,3.0
spotify:track:06RUl9rjiV0OhczC0yQ0YA,3.0
spotify:track:06SOoltFkGrHbqD1zUvFA9,2.6989700043360187
spotify:track:06TIHeVMYf0Ny89fwyNvUJ,3.0
spotify:track:06TqBu4Vi2DEu2F2wNTEnb,3.0
spotify:track:06TuMCjDEYjTOJScCRzmjf,2.6989700043360187
spotify:track:06WD650Zt5MQ55kFMP2f3r,2.6989700043360187
spotify:track:06WohfoFEUa5faNy8f9S5N,2.6989700043360187
spotify:track:06X2tuo9N3DfpXNo5A3L56,3.0
spotify:track:06Y1ZlTO8tO0vVrN4rSfNc,3.0
spotify:track:06YXgpXWjl2Ey3LS1KzyZn,3.0
spotify:track:06ZDLodo1UDVavc3MXREZ3,3.0
spotify:track:06Zbu4gG7XmhtBYBWr2YFs,3.0
spotify:track:06ZpMjkNdIDKVf3mK29UiC,3.0
spotify:track:06ZyIJLylvlbHaZVqTYqXW,3.0
spotify:track:06Zz2l7cVTCTgCNDe1bnEF,3.0
spotify:track:06aw4JI5nYa8XBeBKVrltZ,2.154901959985743
spotify:track:06c1MZicOLKkUzBIcwFAf3,3.0
spotify:track:06cu3EF2msKUEy0kCaY8tR,3.0
spotify:track:06dAFXkgM2OGAkGS3CxpEm,3.0
spotify:track:06fzmnMVdia4JQXnNRYeBc,2.6989700043360187
spotify:track:06gD2ZtK3Dzc1BYqWExQJJ,3.0
spotify:track:06gmYLiwfegMk3yHx26vjB,3.0
spotify:track:06gse5O0e5GLxiUUki2Iiv,3.0
spotify:track:06h9kk12VjJ2bqcBc6IScR,2.6989700043360187
spotify:track:06hB8RlMfCKsHtmpAuTPxf,3.0
spotify:track:06hEClcZftKrtM0CtXih9O,3.0
spotify:track:06iMqWThw4w8fTFyccvOwr,1.8239087409443189
spotify:track:06iQLLK93Dlv7RcvzmZo2g,3.0
spotify:track:06jJfYw2P2psjtX6Psf8eS,3.0
spotify:track:06liMnp96JhyhaF3Ic64Yl,3.0
spotify:track:06lxyRSRWNDXuiNwTemk2y,3.0
spotify:track:06n8e1GbmK3b7ZHv20N8Jl,3.0
spotify:track:06ngjaiEea4jvIcAIcxcGr,2.5228787452803374
spotify:track:06p6rTVmcxF7eK6ggOLmua,3.0
spotify:track:06qEvINEo4vjkZUCN06SmT,2.6989700043360187
spotify:track:06qKsOkkOeZzGyciSEuyJb,3.0
spotify:track:06qRsEl0V4EwRkEPGAhE0K,2.6989700043360187
spotify:track:06qgHP3NjbqYkyp8rJfnTf,2.6989700043360187
spotify:track:06qoS4JCkf8cNzssYd9eQi,3.0
spotify:track:06re5XslQ5PFkM3b0Yq4AC,3.0
spotify:track:06u5LrUpbosQlQ1QJFhPpG,2.3010299956639813
spotify:track:06wSouvbUqrzir9NuVU18O,3.0
spotify:track:06wxyCQFJOT0bjvSPMQj7x,2.6989700043360187
spotify:track:06yQb4UTUcjerrSKmpA0zp,2.6989700043360187
spotify:track:06ySRvEnrUxZZ9ml3VO2TY,3.0
spotify:track:06zMm73RxNxnGxtwZWFP6K,3.0
spotify:track:06zwYoHAd6w5ELwzBBqdEk,3.0
spotify:track:071qZ9lL7h6ULW1WNgQjE3,2.6989700043360187
spotify:track:0722BLg6gYiY6vIhyWLve7,3.0
spotify:track:0725YWm6Z0TpZ6wrNk64Eb,2.3010299956639813
spotify:track:0739f6sDBWTwyWCBHIJJTW,3.0
spotify:track:0746QHyvbDwSFX2aQIMrzo,3.0
spotify:track:074M4HBIAHQAr3tTGzmdrI,3.0
spotify:track:0755vnFQZLSgHHWbR1qCjY,2.6989700043360187
spotify:track:076jgZgkx4YiJ4q0dN3Xsl,2.6989700043360187
spotify:track:077eKrW64INvGvo7GvRe8T,3.0
spotify:track:078C2jXg7XsMgW78Gfx1JA,3.0
spotify:track:079ScqiSRao9IDSOdU16x6,2.6989700043360187
spotify:track:079lsExLsjditCh8XyUn0L,3.0
spotify:track:07ARfS39HSzPfEWZS8opOs,3.0
spotify:track:07B6MaqZx1mLfstSzcUVRC,3.0
spotify:track:07B8g4UIKqc6BcnMAz5pIf,3.0
spotify:track:07BAaeVwEwkzQrE3qJxJ5S,2.0457574905606752
spotify:track:07CbP9gg9RZI9jL0LuRedo,3.0
spotify:track:07EXzs5x98EwtcZ0CuH7iO,3.0
spotify:track:07G1PYc8LuhNLRaYiLx1A1,3.0
spotify:track:07G5C1wAil4Mp1qjbd3eTR,3.0
spotify:track:07GvNcU1WdyZJq3XxP0kZa,2.154901959985743
spotify:track:07HPV6hzecJmMJwsIX8YVU,2.3979400086720375
spotify:track:07Hc0Z1kYjP0xQJika1PIg,3.0
spotify:track:07HeFSqsEGq4eWyerDrW1a,2.6989700043360187
spotify:track:07HoHMH915bWSlAY2ITqnV,3.0
spotify:track:07KMQNsSXfWJjOzFzwNWoE,3.0
spotify:track:07KYRDFf8Q6sqj4PWCP9vh,2.154901959985743
spotify:track:07LCqpDHMMOSXQopCWkrvF,3.0
spotify:track:07MbhdbZiKm0HTeE8NbR6S,2.6989700043360187
spotify:track:07MquFz2yGAadK2pgQyvZY,3.0
spotify:track:07NI6CCv57IbIqzy10ddd7,2.3010299956639813
spotify:track:07NrT19BhJWDMyLvCp9ojy,3.0
spotify:track:07OzC5JlcaDwEkzWmvqp6y,3.0
spotify:track:07Qonra5xGHyjndj0gtOHy,3.0
spotify:track:07RUuu6V4qwc463WJCmzEx,3.0
spotify:track:07RXBKfyCYIYRMLCvlGWXU,3.0
spotify:track:07SH2AQoklGsdxTkGrZb8X,3.0
spotify:track:07TToz44s91Syp3NaaKOgA,3.0
spotify:track:07TnWCHrFkvF61GzJuLVt0,3.0
spotify:track:07Tx168RSsUS1HqkDIOZbH,2.6989700043360187
spotify:track:07U5izMEcWaETGct9nhhAg,3.0
spotify:track:07VBqWH6NG8L2ad3l84UKk,2.6989700043360187
spotify:track:07VMJjVcgLYtlWEKubryVA,3.0
spotify:track:07WEDHF2YwVgYuBugi2ECO,3.0
spotify:track:07Y1uIQqxFbvSKzqLzqJQb,2.6989700043360187
spotify:track:07YFRv1Rj2iTtA7NY3CTcY,3.0
spotify:track:07Ys32n4d0j5LYek9YOG5e,3.0
spotify:track:07ZW61lPzGWgMB56ikKRZ3,3.0
spotify:track:07ZkpHysDtnBHQKbEOBZ2L,3.0
spotify:track:07ZpdspINmCTRlat3twtXl,3.0
spotify:track:07alWc0EDMfStVzsT6hp0Y,3.0
spotify:track:07ceEXOyS7ghQkyCOycXwP,3.0
spotify:track:07dToDcXIMiiyfrEvNk9Sv,2.6989700043360187
spotify:track:07dYGGSrzPeg6a3KZjWX65,2.3010299956639813
spotify:track:07dcCkp3Eyx0UrqVRT8k6B,3.0
spotify:track:07eFouLbDs1AJWiEB64pKh,3.0
spotify:track:07eYWHtlNODv6TAr5Si93l,3.0
spotify:track:07huQEWGQAe7aJaeR08Cag,2.6989700043360187
spotify:track:07ixsJSJsjRnELRnAmSbdV,3.0
spotify:track:07jwMNvhcmDgexahqfZ7Xh,3.0
spotify:track:07lxDm1s8FVO4GF54Nooiz,3.0
spotify:track:07m2dSALVCvqaKJ6iqO1Tt,2.3010299956639813
spotify:track:07mGbA2IRjQlvW0Es36yD9,3.0
spotify:track:07mRlwK6FRrz8qEMlLGD74,3.0
spotify:track:07mxnEpLBvtA4wrNlYvPgX,3.0
spotify:track:07nH4ifBxUB4lZcsf44Brn,2.154901959985743
spotify:track:07oVZP9Er2Fz8S59ePWLyK,3.0
spotify:track:07p0kLnvfQQ2bLujHyzSGK,2.6989700043360187
spotify:track:07pJdL0L9XDGW0HBj0rIS2,2.0
spotify:track:07qFDP3ggYiSN705gjdjX0,3.0
spotify:track:07rJ9xLSbBKLwJHW73CApr,2.5228787452803374
spotify:track:07sOl7WsmCaUqaJaRn9Dss,2.3010299956639813
spotify:track:07sTi2CXzJPcgoXjxutzbu,3.0
spotify:track:07tYxnQmrBUlGUrJTDkq4N,3.0
spotify:track:07xM26pWCDsUWV2ialwgNf,3.0
spotify:track:07xqEXAcgs1AsE3c7EGBgm,3.0
spotify:track:07y7CVL4o27RmyNHm2X2tp,3.0
spotify:track:0809RpHic1xrZzh9CT4wXo,3.0
spotify:track:081dkZodxAx0rAaFbsfYA7,3.0
spotify:track:081t95JRuDUrQYSS3h8iKk,2.0
spotify:track:0827eActpDYORuhgvWB0oY,3.0
spotify:track:0828kFWjAE5Da3XtE998iw,3.0
spotify:track:085XpQzAKm4nAfcfRp2get,2.6989700043360187
spotify:track:087iMBgZpCw2BE9gyPHDKh,3.0
spotify:track:087mU5RDQcSm1Xbj1nL5Wi,3.0
spotify:track:088pbSWVSH82EsOrBVXiWt,3.0
spotify:track:089XJfZCapAEf3dkVoGQtq,3.0
spotify:track:08AaMzvacWUtYaoAYFaT7X,3.0
spotify:track:08AbkvIUrDIJHbQoUmRW20,3.0
spotify:track:08Byms8L3l6tshCEnItbS5,3.0
spotify:track:08COXcaETx8JB5nsVK2QSu,3.0
spotify:track:08DqG1RqpxnICWOdOp2PLV,3.0
spotify:track:08FRXbEeGqZvG3mhMkFHEX,3.0
spotify:track:08GujSR7BcjakZUzX0R0nl,2.5228787452803374
spotify:track:08H6adxrHvtE8JKrXKPpmR,3.0
spotify:track:08HEH2NhgjrGCcxbBGAESq,3.0
spotify:track:08MAYw7BdlvIgwnGnX0tAS,3.0
spotify:track:08MChfwzCjuzC5jD4tDZ74,3.0
spotify:track:08NPIspzvBNj88lHalgA4V,2.5228787452803374
spotify:track:08OTqB3xjsLa5EZb9Fu2Lw,2.6989700043360187
spotify:track:08Pzeh9Z5xZCe6UVK7nlHf,3.0
spotify:track:08QmhAybC6VHeG8gah84qA,3.0
spotify:track:08RB743FHOGrmsbDBDO4VA,3.0
spotify:track:08TjpCYMfCBf2uS8YzIbop,3.0
spotify:track:08WPvDEsHvTFuB9w8tC2OS,2.0969100130080562
spotify:track:08XSyraTBUULnJ2uD5aQYK,3.0
spotify:track:08XkGksVw9QS9kUe69UGVU,3.0
spotify:track:08ZoUUKj54w1EFmySoA1M2,3.0
spotify:track:08ZsI74y3P6mQw8En1c6tQ,3.0
spotify:track:08ZuYMwYKdxLrGufv125m0,3.0
spotify:track:08a6PhXyXeN3lv1DCKW9qY,2.6989700043360187
spotify:track:08aMpsxjozNNQPVnnE1QaC,2.6989700043360187
spotify:track:08bhA1FcwVfyE6RBwdsMFP,3.0
spotify:track:08bo51XXjxoJRv3O9tuUaj,3.0
spotify:track:08bymSahrAUpabFR6YSiy9,3.0
spotify:track:08c3wmdjKSjxTJY9cHSts7,3.0
spotify:track:08cXy6KUizaAelYXtcew3w,2.6989700043360187
spotify:track:08daFXzO9D6sYNpJ3df6Qv,3.0
spotify:track:08e8yNA0kFO1ouiU3D8CMY,2.6989700043360187
spotify:track:08eReCl8B3bV1GA247IGc2,2.6989700043360187
spotify:track:08f0fHqZigPgPHCfRjk8SC,2.6989700043360187
spotify:track:08gaUXuT1LXIae7TwBTCB9,3.0
spotify:track:08gavXombT6KR0af88i9tA,3.0
spotify:track:08hh1QNXTUJ6cD9zEZ798r,3.0
spotify:track:08jgaWS3K8AgfIkoXiljs3,3.0
spotify:track:08jqXDDanByompA7oBDlkw,3.0
spotify:track:08kCck8nAJJEmxg0gXaJot,3.0
spotify:track:08kb92Q83YCCqadOjwdAdt,3.0
spotify:track:08mBjtIMyRWBh4Y4ubOuiK,3.0
spotify:track:08mG3Y1vljYA6bvDt4Wqkj,2.221848749616356
spotify:track:08nT8qF5kq55XBypRz8wzJ,3.0
spotify:track:08o41oP3BToWrCNV2WtB4K,3.0
spotify:track:08oI4dFSIsYY1e6qBSzVFC,2.6989700043360187
spotify:track:08onVqQ8YicJ98Ycm1qoLf,3.0
spotify:track:08pmfOXjeWcFtj4ZNPt5bf,3.0
spotify:track:08qjPXZBdEyif5PxU2AY9S,2.3979400086720375
spotify:track:08shoW0qPqgMDnNQppWAQj,3.0
spotify:track:08ti9NvrGlNdcuEp0RbkVa,2.6989700043360187
spotify:track:08uGhvS5MfBk7crUCpnjva,2.3010299956639813
spotify:track:08vE6LTket253Z2KYxf9hl,3.0
spotify:track:08vM6aUFL5gnRVoESH15nr,3.0
spotify:track:08w39owyASWYcB9lO30DRC,3.0
spotify:track:08yezFIhte4aFiDpmQmQlP,2.6989700043360187
spotify:track:08ygdfeRcKUFGSUzuznHv6,3.0
spotify:track:08yjxOkqJSPTGVZQA2f4De,3.0
spotify:track:08z6EsebfUH0Q6J0Wf3eWf,2.6989700043360187
spotify:track:08zJpaUQVi9FrKv2e32Bah,1.7695510786217261
spotify:track:0926gtODUj6geCihSHrS4k,3.0
spotify:track:093gl0XpDQNYaV6yMGgMvT,3.0
spotify:track:093zVO598HAiwWNIUQRE5f,3.0
spotify:track:095P1MoZDYvGZA8bVfwlMa,3.0
spotify:track:096O9QxDBQ1xPIyLskGwbq,3.0
spotify:track:098KHkooQ95mfdtdUJrRut,3.0
spotify:track:098lWpfeAQN2zT0FeE7jhj,2.6989700043360187
spotify:track:098tAg0yjz9ds5oys4MAPG,3.0
spotify:track:099QlSujdXkd9DCwAh2fgX,3.0
spotify:track:09AeUCeHSGqiriX1eyxacz,3.0
spotify:track:09CqF6VVL6G7NwkCj3M2lU,3.0
spotify:track:09DHqcfy6svMeF5OC2Tbcc,3.0
spotify:track:09EwNbGvUyu7BDEYG0cJro,3.0
spotify:track:09GCuO9yQH5R1E8HYknrV8,2.3979400086720375
spotify:track:09Hs31z4HApE6CiAf8UDnv,3.0
spotify:track:09MltUgoYhjjisJppgqY06,3.0
spotify:track:09O1We8Dkkn2g87jFQB0Qw,3.0
spotify:track:09OojFvtrM9YRzRjnXqJjA,2.6989700043360187
spotify:track:09OsX9qtfgpQ0vg4CoXDSY,3.0
spotify:track:09PvKezSqiAvKDCvkpi4xm,3.0
spotify:track:09RS0QfhJVmx1zwwEGtMQu,2.6989700043360187
spotify:track:09Redp0z2ZsZGyJrBqhklP,2.6989700043360187
spotify:track:09RhTAi0nuzCs5KS2XWSs5,3.0
spotify:track:09S64DUkxIX9EwIaULu6yN,3.0
spotify:track:09UsSyxME0KR5xmIQClUVu,3.0
spotify:track:09V9z4c8t0cSota2cfWOxj,3.0
spotify:track:09VACB0akCnPueTFnjN5Pn,2.6989700043360187
spotify:track:09VVVW2VxsmXE5Pyo3T0ah,2.6989700043360187
spotify:track:09WvYYKRdnh4DyeMUpUInh,3.0
spotify:track:09WvikcE8OuI7Si8Gj1lV0,2.6989700043360187
spotify:track:09XbqdsL7B2RIiIsFtyeeS,2.6989700043360187
spotify:track:09XsCShQ3oCA3a5QT5ZUG5,3.0
spotify:track:09YFW3LXJ5hbdOTYMxAyt6,3.0
spotify:track:09YfILH3QY7POQbhBc7DNv,3.0
spotify:track:09Ypftr43xVWMTfwefmn6r,3.0
spotify:track:09ZLWO3mf3ff79kntAz1zg,3.0
spotify:track:09ZbVSlCh3bSsxuyTZfOyZ,3.0
spotify:track:09ZeNJ09kGQDdlvdPJ2Vfd,3.0
spotify:track:09aDV0TC2RfWFU5IwZfIdG,2.5228787452803374
spotify:track:09b84uwrksszAvJwM6J28L,2.6989700043360187
spotify:track:09chEOO1HNWcH6GEqmq5iH,3.0
spotify:track:09eSdS5RTgyodJt3krr5AC,2.5228787452803374
spotify:track:09gIwrfmU7Ahb2bSIq3G9G,3.0
spotify:track:09heXV6LYqcZ476eBU9mRQ,3.0
spotify:track:09iyGiljLWRYXdRazFkdtJ,2.3979400086720375
spotify:track:09j05aYgIg4A7Pvg2wiAiM,3.0
spotify:track:09jb8lgQw8CIHvebrii6f9,2.6989700043360187
spotify:track:09mI7zWburIky0YaG4K3Wc,3.0
spotify:track:09mhA1SJjMHniZPF4Hcihn,2.221848749616356
spotify:track:09qDTteQeL4OeUTaQu7yFI,3.0
spotify:track:09qRkutJtXFjpTDQOftkMg,3.0
spotify:track:09qgGc6oXnhkVCRw0nT2vO,3.0
spotify:track:09rmUwnx6muhjV7PvhaZU8,2.6989700043360187
spotify:track:09sSHHh4RH8WXlj38R7p5N,3.0
spotify:track:09t7UrhqCZVyciLjW9RKPQ,3.0
spotify:track:09uLYXKTn7EUnOgxA6nreE,3.0
spotify:track:09uLmR5i5HjH02ehL8B8hn,3.0
spotify:track:09zDgbs5NQH1kKFXHppYhr,3.0
spotify:track:09zN9QBOHe8795UVOvEtnt,3.0
spotify:track:0A1esRCqewquWLUe74nKOK,3.0
spotify:track:0A1y3d5O3SDvXaQ8snkmOf,3.0
spotify:track:0A2J5TumCpT4aJVvQHNEQW,2.5228787452803374
spotify:track:0A2d4khGCCkWJS0SAZNxoP,3.0
spotify:track:0A2h9QjoPdbVwa9LFiijqM,3.0
spotify:track:0A2oXFYnq5ftQCZLRqYRwx,3.0
spotify:track:0A3ePIlqgEXdXmHjEW2ztV,3.0
spotify:track:0A5aXD5e3bYFn9oAWv9iCT,3.0
spotify:track:0A6mmHc95Sklnv9RWwYYsJ,3.0
spotify:track:0A8cJT245zXmWhcQWbtmw3,3.0
spotify:track:0A98ftLhxGNwxz9Hq44YS6,3.0
spotify:track:0A98jKicyrmch8Ta6BQ44z,3.0
spotify:track:0A9FGdaiZAKuF2XxDPDSrd,3.0
spotify:track:0AA6zq5ArZ1sSH7VIMi4NK,3.0
spotify:track:0AANzyXvGrG0buJ8bksZyt,3.0
spotify:track:0ABHhxQTaluB94ohp2RLSr,2.6989700043360187
spotify:track:0ABzye2lhXKl6QgAqYGdiE,3.0
spotify:track:0ADG9OgdVTL7fgREP75BrZ,2.6989700043360187
spotify:track:0AE09OsutF7umgQpDQBye3,3.0
spotify:track:0AEDv1M9FMXJGFprzukZqy,3.0
spotify:track:0AGqXceSxxjhEBTcldpaP8,3.0
spotify:track:0AICBlLzFCTpUqmAbtzB2z,3.0
spotify:track:0AIJ3sXiHVPDwMq5ZFNkXt,3.0
spotify:track:0AIL1m3mlMi98wKOaJ7uoG,3.0
spotify:track:0AJ8Igj36DrUxrp00JI4ck,3.0
spotify:track:0AKClv4J6xgWQU3nY1lfTx,3.0
spotify:track:0AM1Nk9FHhknQQke0Yxs2M,3.0
spotify:track:0ANSsbaLk6jEpKKNroatb4,3.0
spotify:track:0ANkVKMExMdJxl1g88fWJT,3.0
spotify:track:0AQSMyOpBCHCAW0IdO3m01,3.0
spotify:track:0AQfNx3SUBWl3Y2lAHHU1X,3.0
spotify:track:0AQquaENerGps8BQmbPw14,2.6989700043360187
spotify:track:0AQuxCptjXP1w07JnNx38L,3.0
spotify:track:0AS090YJNo3vh75GrFxwbX,2.6989700043360187
spotify:track:0ATPjYkUFmhEv8es3XNFIm,3.0
spotify:track:0AV0L8pEM7WkQz7CtVbF19,3.0
spotify:track:0AVoDNqfSnqqZjHgdqmj10,3.0
spotify:track:0AVzhaaOaGgdyXJ2orgfwC,3.0
spotify:track:0AWZRlmdLQ0OBU6WTTYSZE,3.0
spotify:track:0AX6pLXtyR2vPLv2KYErAg,2.6989700043360187
spotify:track:0AXvsShBtCtMVx1kRPOu6T,3.0
spotify:track:0AY6UDs5EyeW45oQkEpsly,3.0
spotify:track:0AYYS7ne5HXKEqmkEQ3JZq,3.0
spotify:track:0Aa3dkQqQ3MuSfOELIqcw8,3.0
spotify:track:0AbYscoIblUGiNqn2Iw6fq,2.6989700043360187
spotify:track:0AbgzLfq33lcSNxc0w26TM,3.0
spotify:track:0AeMYwx0Ar85Pm3wfTHeJe,3.0
spotify:track:0Afim1UlBjBP10NVQUQegn,3.0
spotify:track:0Ag8WW9OeJNnq7inwkqaxL,3.0
spotify:track:0AhW8G5YF7DcJbBM6VGpFT,3.0
spotify:track:0AhuLfoS6vly40NFdzPirT,3.0
spotify:track:0AioiTdqwbmqFuqMkwrLel,3.0
spotify:track:0Aj8EagrPfDoOe5OlUdrLC,3.0
spotify:track:0AjJWkBzN3iDik5bOWxRoa,3.0
spotify:track:0AjSSDT8llfTCrbB7vlZvs,3.0
spotify:track:0AkKwgg6rD4p7EpDlNpSz2,3.0
spotify:track:0AkQbXGN4KG34TS7xLrM68,2.6989700043360187
spotify:track:0AkZjWYCMJ8wWiNex7LmkY,3.0
spotify:track:0Akqzb7xrhMtXW110lyXLY,3.0
spotify:track:0Akytll1e5KvwNKvhqIZFn,3.0
spotify:track:0AmNUVZWESLEtq1TMqgWWc,3.0
spotify:track:0AoYdbIkDjkBLije4XxI6x,3.0
spotify:track:0Aqlt4N5h6rUtKnd09VXpr,2.6989700043360187
spotify:track:0ArgKDrH1ThdnXjeljaeU3,3.0
spotify:track:0AtMGGNifzEQuO3Lk7tRXe,2.6989700043360187
spotify:track:0AuNW1iBQUJoAnj5SlRjQP,2.6989700043360187
spotify:track:0AujVCSq4klrS5UknCzLsy,3.0
spotify:track:0AvZoW6Jk97t79EPRvfV0P,2.3979400086720375
spotify:track:0AySNcxAWo6RKotzZgvm96,3.0
spotify:track:0AzO2pGtZjetav4iEhpFgQ,3.0
spotify:track:0B03fxtlHqATqFyy50mxKU,3.0
spotify:track:0B0y2FImat9j9MJTNRZWfW,2.5228787452803374
spotify:track:0B1J7lh3ej57Nk09UYNlrj,3.0
spotify:track:0B1zVsLqmV9ibIFdNS5tGs,2.5228787452803374
spotify:track:0B2RttXEiyXsMeQ7mMP3EI,2.6989700043360187
spotify:track:0B2ZuTLZnWQ6gz8RlNwBu1,3.0
spotify:track:0B3LaidsxjnBTUlKgKQQe5,3.0
spotify:track:0B3hFXFOlbIPt942VGdNfb,3.0
spotify:track:0B5OTb36fzLayn6XQHg5A1,2.3010299956639813
spotify:track:0B6GRS3vGtzu6w5BQXqWMq,3.0
spotify:track:0B6hw8ETxN9bDOkaHean2s,3.0
spotify:track:0B6uxTg34PpMBFhA4fKsAU,3.0
spotify:track:0B70RUdQurJEWLT28GdNtD,2.3979400086720375
spotify:track:0B7WySyRWVvZkHIYrOvn6N,2.6989700043360187
spotify:track:0B7wvvmu9EISAwZnOpjhNI,2.154901959985743
spotify:track:0B8B8cVRFIG1yznoQe7c9s,2.5228787452803374
spotify:track:0B8QzDH7YWih85V5SEMnyJ,1.6382721639824072
spotify:track:0B8drtTSp68pZdkmVrG9ZA,3.0
spotify:track:0BAe0GgvuhrkfMyiJpkQNb,3.0
spotify:track:0BAjUM6V9P9g8rK83hVUTJ,3.0
spotify:track:0BBOLOV5JntPL3341swIre,2.221848749616356
spotify:track:0BCPKOYdS2jbQ8iyB56Zns,2.3010299956639813
spotify:track:0BCZ70H45ADTjY0VmhcMwk,3.0
spotify:track:0BCrZsTDb5PBHxDj5X4lck,3.0
spotify:track:0BCy325UZyR9z0t0uxwn2N,1.6382721639824072
spotify:track:0BDR9WboMttcSnsZMkchsA,3.0
spotify:track:0BEUswN4YNySo3KRVrAqCq,3.0
spotify:track:0BGM5wPT4L0KNKrf3WsMkn,3.0
spotify:track:0BIZw4dswniMUHX67SsMrp,3.0
spotify:track:0BJ4tfxCtFfVISbvc5SMav,3.0
spotify:track:0BJENXoCQeneWFwRIuc91a,3.0
spotify:track:0BJHKw0KkcGjqUQLlqRDpm,3.0
spotify:track:0BJU4rYOfj43xHw6gvTIwE,3.0
spotify:track:0BKQcA1BOD9N4i1uA2pFVH,3.0
spotify:track:0BLBHRPorTb0Z2snXHQJtm,3.0
spotify:track:0BMT3KLHjz12bDNerJqWhj,3.0
spotify:track:0BNPuBEIEQg380T8Tthm5k,2.6989700043360187
spotify:track:0BP0JHEeYVZZsyngW4Uc1x,2.6989700043360187
spotify:track:0BPLuVAnbqric4LMcBjGCc,3.0
spotify:track:0BPTTsnnfz44XmZn3EE0oo,3.0
spotify:track:0BPWY79wNehGVARtwJawYV,3.0
spotify:track:0BRETWVsgLUOyuw1GQdhiG,3.0
spotify:track:0BRMUgGIgpkjCX3YbeeRC8,3.0
spotify:track:0BSHEy9zR5PVx63La2G45B,3.0
spotify:track:0BSKCD1xoSucAEhDecRVky,3.0
spotify:track:0BSQyPibTxgGXo1NwNe22C,3.0
spotify:track:0BSwUOVcp4xKiYmjF2fnkV,3.0
spotify:track:0BTFSLbKC5VRBNvjnkrfEk,3.0
spotify:track:0BTGqPIW9acmhhUmENkq5r,3.0
spotify:track:0BU7nIcCZxYSE0hYcc5oZz,2.0457574905606752
spotify:track:0BUL6Y6MIRXt8uDKF5vgNz,3.0
spotify:track:0BUl2dAZtoyQnpQRQT3yiy,3.0
spotify:track:0BUoLE4o9eVahDHvTqak67,3.0
spotify:track:0BW4ZgRqEOFR4vzOx7UOit,3.0
spotify:track:0BXmWSeBL9zIazKcbvr2pb,2.6989700043360187
spotify:track:0BahRq8ZRCnlg40YfrVIvL,3.0
spotify:track:0BcRAq4923bm43OkKf90ab,3.0
spotify:track:0BeS5hJXm3yzubCswEC8TQ,3.0
spotify:track:0BeyHy0Az8juPZE7FZPiei,3.0
spotify:track:0Bf3bLtRSlpXl5l5MuzZd6,3.0
spotify:track:0BfgFi5DedehpKzMJrqABI,3.0
spotify:track:0BgOvu0E3ZgzVjZTtOmC1s,3.0
spotify:track:0BgbobvykXxEvxo2HhCuvM,2.0969100130080562
spotify:track:0BhNoDHx943yeLOINl3hZj,3.0
spotify:track:0Bi1amRigSOIzLc21hOH6p,3.0
spotify:track:0BiGd2FNDQ0eh79ZHfp6tS,2.6989700043360187
spotify:track:0BjsCH9fQk9Y2c4uFhMFdV,3.0
spotify:track:0BkkcT8ZP9uwzpwqahkWEu,3.0
spotify:track:0BlLIQA4VbVOUQOcpjo5fS,3.0
spotify:track:0BlYwEaERbk7ox1IqIhHhc,3.0
spotify:track:0BlxMq3CM4glAHVvYIRrh0,3.0
spotify:track:0BmebUz00dVPwMwCrMZT5i,3.0
spotify:track:0BomfsUcw03fQPKK668Etn,3.0
spotify:track:0BpKPyXhWsTaWkgXeOd1Sn,3.0
